date,phase_angle,sym_offset_from_full,hexagram,tiangan,visibility,is_pivot,cycle_half
0724-12-04,113.3,-66.7,,,evening,False,upper
0724-12-05,125.49,-54.51,,,evening,False,upper
0724-12-06,137.68,-42.32,,,evening,False,upper
0724-12-07,149.87,-30.13,,,evening,False,upper
0724-12-08,162.06,-17.94,,,evening,False,upper
0724-12-09,174.25,-5.75,乾,甲,both,True,upper
0724-12-10,186.44,6.44,乾,甲,both,True,lower
0724-12-11,198.63,18.63,,,morning,False,lower
0724-12-12,210.82,30.82,,,morning,False,lower
0724-12-13,223.01,43.01,巽,辛,morning,False,lower
0724-12-14,235.2,55.2,巽,辛,morning,False,lower
0724-12-15,247.4,67.4,,,morning,False,lower
0724-12-16,259.59,79.59,艮,丙,morning,False,lower
0724-12-17,271.78,91.78,艮,丙,morning,False,lower
0724-12-18,283.97,103.97,艮,丙,morning,False,lower
0724-12-19,296.16,116.16,,,morning,False,lower
0724-12-20,308.35,128.35,,,morning,False,lower
0724-12-21,320.54,140.54,坤,乙,morning,False,lower
0724-12-22,332.73,152.73,坤,乙,morning,False,lower
0724-12-23,344.92,164.92,坤,乙,morning,False,lower
0724-12-24,357.11,177.11,,,none,True,lower
0724-12-25,9.3,-170.7,,,none,True,upper
0724-12-26,21.49,-158.51,震,庚,evening,False,upper
0724-12-27,33.68,-146.32,震,庚,evening,False,upper
0724-12-28,45.88,-134.12,,,evening,False,upper
0724-12-29,58.07,-121.93,,,evening,False,upper
0724-12-30,70.26,-109.74,,,evening,False,upper
0724-12-31,82.45,-97.55,兑,丁,evening,False,upper
0725-01-01,94.64,-85.36,兑,丁,evening,False,upper
0725-01-02,106.83,-73.17,,,evening,False,upper
0725-01-03,119.02,-60.98,,,evening,False,upper
0725-01-04,131.21,-48.79,,,evening,False,upper
0725-01-05,143.4,-36.6,,,evening,False,upper
0725-01-06,155.59,-24.41,,,evening,False,upper
0725-01-07,167.78,-12.22,乾,甲,evening,True,upper
0725-01-08,179.97,-0.03,乾,甲,both,True,upper
0725-01-09,192.16,12.16,乾,甲,morning,True,lower
0725-01-10,204.35,24.35,,,morning,False,lower
0725-01-11,216.55,36.55,巽,辛,morning,False,lower
0725-01-12,228.74,48.74,巽,辛,morning,False,lower
0725-01-13,240.93,60.93,巽,辛,morning,False,lower
0725-01-14,253.12,73.12,,,morning,False,lower
0725-01-15,265.31,85.31,艮,丙,morning,False,lower
0725-01-16,277.5,97.5,艮,丙,morning,False,lower
0725-01-17,289.69,109.69,,,morning,False,lower
0725-01-18,301.88,121.88,,,morning,False,lower
0725-01-19,314.07,134.07,,,morning,False,lower
0725-01-20,326.26,146.26,坤,乙,morning,False,lower
0725-01-21,338.45,158.45,坤,乙,morning,False,lower
0725-01-22,350.64,170.64,,,none,True,lower
0725-01-23,2.83,-177.17,,,none,True,upper
0725-01-24,15.03,-164.97,震,庚,evening,False,upper
0725-01-25,27.22,-152.78,震,庚,evening,False,upper
0725-01-26,39.41,-140.59,震,庚,evening,False,upper
0725-01-27,51.6,-128.4,,,evening,False,upper
0725-01-28,63.79,-116.21,,,evening,False,upper
0725-01-29,75.98,-104.02,兑,丁,evening,False,upper
0725-01-30,88.17,-91.83,兑,丁,evening,False,upper
0725-01-31,100.36,-79.64,兑,丁,evening,False,upper
0725-02-01,112.55,-67.45,,,evening,False,upper
0725-02-02,124.74,-55.26,,,evening,False,upper
0725-02-03,136.93,-43.07,,,evening,False,upper
0725-02-04,149.12,-30.88,,,evening,False,upper
0725-02-05,161.31,-18.69,,,evening,False,upper
0725-02-06,173.51,-6.49,乾,甲,both,True,upper
0725-02-07,185.7,5.7,乾,甲,both,True,lower
0725-02-08,197.89,17.89,,,morning,False,lower
0725-02-09,210.08,30.08,,,morning,False,lower
0725-02-10,222.27,42.27,巽,辛,morning,False,lower
0725-02-11,234.46,54.46,巽,辛,morning,False,lower
0725-02-12,246.65,66.65,,,morning,False,lower
0725-02-13,258.84,78.84,艮,丙,morning,False,lower
0725-02-14,271.03,91.03,艮,丙,morning,False,lower
0725-02-15,283.22,103.22,艮,丙,morning,False,lower
0725-02-16,295.41,115.41,,,morning,False,lower
0725-02-17,307.6,127.6,,,morning,False,lower
0725-02-18,319.79,139.79,坤,乙,morning,False,lower
0725-02-19,331.98,151.98,坤,乙,morning,False,lower
0725-02-20,344.18,164.18,坤,乙,morning,False,lower
0725-02-21,356.37,176.37,,,none,True,lower
0725-02-22,8.56,-171.44,,,none,True,upper
0725-02-23,20.75,-159.25,震,庚,evening,False,upper
0725-02-24,32.94,-147.06,震,庚,evening,False,upper
0725-02-25,45.13,-134.87,,,evening,False,upper
0725-02-26,57.32,-122.68,,,evening,False,upper
0725-02-27,69.51,-110.49,,,evening,False,upper
0725-02-28,81.7,-98.3,兑,丁,evening,False,upper
0725-03-01,93.89,-86.11,兑,丁,evening,False,upper
0725-03-02,106.08,-73.92,,,evening,False,upper
0725-03-03,118.27,-61.73,,,evening,False,upper
0725-03-04,130.46,-49.54,,,evening,False,upper
0725-03-05,142.66,-37.34,,,evening,False,upper
0725-03-06,154.85,-25.15,,,evening,False,upper
0725-03-07,167.04,-12.96,乾,甲,evening,True,upper
0725-03-08,179.23,-0.77,乾,甲,both,True,upper
0725-03-09,191.42,11.42,乾,甲,morning,True,lower
0725-03-10,203.61,23.61,,,morning,False,lower
0725-03-11,215.8,35.8,巽,辛,morning,False,lower
0725-03-12,227.99,47.99,巽,辛,morning,False,lower
0725-03-13,240.18,60.18,巽,辛,morning,False,lower
0725-03-14,252.37,72.37,,,morning,False,lower
0725-03-15,264.56,84.56,艮,丙,morning,False,lower
0725-03-16,276.75,96.75,艮,丙,morning,False,lower
0725-03-17,288.94,108.94,,,morning,False,lower
0725-03-18,301.14,121.14,,,morning,False,lower
0725-03-19,313.33,133.33,,,morning,False,lower
0725-03-20,325.52,145.52,坤,乙,morning,False,lower
0725-03-21,337.71,157.71,坤,乙,morning,False,lower
0725-03-22,349.9,169.9,,,morning,True,lower
0725-03-23,2.09,-177.91,,,none,True,upper
0725-03-24,14.28,-165.72,,,evening,True,upper
0725-03-25,26.47,-153.53,震,庚,evening,False,upper
0725-03-26,38.66,-141.34,震,庚,evening,False,upper
0725-03-27,50.85,-129.15,,,evening,False,upper
0725-03-28,63.04,-116.96,,,evening,False,upper
0725-03-29,75.23,-104.77,兑,丁,evening,False,upper
0725-03-30,87.42,-92.58,兑,丁,evening,False,upper
0725-03-31,99.61,-80.39,兑,丁,evening,False,upper
0725-04-01,111.81,-68.19,,,evening,False,upper
0725-04-02,124.0,-56.0,,,evening,False,upper
0725-04-03,136.19,-43.81,,,evening,False,upper
0725-04-04,148.38,-31.62,,,evening,False,upper
0725-04-05,160.57,-19.43,,,evening,False,upper
0725-04-06,172.76,-7.24,乾,甲,both,True,upper
0725-04-07,184.95,4.95,乾,甲,both,True,lower
0725-04-08,197.14,17.14,,,morning,False,lower
0725-04-09,209.33,29.33,,,morning,False,lower
0725-04-10,221.52,41.52,巽,辛,morning,False,lower
0725-04-11,233.71,53.71,巽,辛,morning,False,lower
0725-04-12,245.9,65.9,,,morning,False,lower
0725-04-13,258.09,78.09,艮,丙,morning,False,lower
0725-04-14,270.29,90.29,艮,丙,morning,False,lower
0725-04-15,282.48,102.48,艮,丙,morning,False,lower
0725-04-16,294.67,114.67,,,morning,False,lower
0725-04-17,306.86,126.86,,,morning,False,lower
0725-04-18,319.05,139.05,坤,乙,morning,False,lower
0725-04-19,331.24,151.24,坤,乙,morning,False,lower
0725-04-20,343.43,163.43,坤,乙,morning,False,lower
0725-04-21,355.62,175.62,,,none,True,lower
0725-04-22,7.81,-172.19,,,none,True,upper
0725-04-23,20.0,-160.0,震,庚,evening,False,upper
0725-04-24,32.19,-147.81,震,庚,evening,False,upper
0725-04-25,44.38,-135.62,震,庚,evening,False,upper
0725-04-26,56.57,-123.43,,,evening,False,upper
0725-04-27,68.77,-111.23,,,evening,False,upper
0725-04-28,80.96,-99.04,兑,丁,evening,False,upper
0725-04-29,93.15,-86.85,兑,丁,evening,False,upper
0725-04-30,105.34,-74.66,,,evening,False,upper
0725-05-01,117.53,-62.47,,,evening,False,upper
0725-05-02,129.72,-50.28,,,evening,False,upper
0725-05-03,141.91,-38.09,,,evening,False,upper
0725-05-04,154.1,-25.9,,,evening,False,upper
0725-05-05,166.29,-13.71,乾,甲,evening,True,upper
0725-05-06,178.48,-1.52,乾,甲,both,True,upper
0725-05-07,190.67,10.67,乾,甲,morning,True,lower
0725-05-08,202.86,22.86,,,morning,False,lower
0725-05-09,215.05,35.05,巽,辛,morning,False,lower
0725-05-10,227.24,47.24,巽,辛,morning,False,lower
0725-05-11,239.44,59.44,巽,辛,morning,False,lower
0725-05-12,251.63,71.63,,,morning,False,lower
0725-05-13,263.82,83.82,艮,丙,morning,False,lower
0725-05-14,276.01,96.01,艮,丙,morning,False,lower
0725-05-15,288.2,108.2,,,morning,False,lower
0725-05-16,300.39,120.39,,,morning,False,lower
0725-05-17,312.58,132.58,,,morning,False,lower
0725-05-18,324.77,144.77,坤,乙,morning,False,lower
0725-05-19,336.96,156.96,坤,乙,morning,False,lower
0725-05-20,349.15,169.15,,,morning,True,lower
0725-05-21,1.34,-178.66,,,none,True,upper
0725-05-22,13.53,-166.47,,,evening,True,upper
0725-05-23,25.72,-154.28,震,庚,evening,False,upper
0725-05-24,37.92,-142.08,震,庚,evening,False,upper
0725-05-25,50.11,-129.89,,,evening,False,upper
0725-05-26,62.3,-117.7,,,evening,False,upper
0725-05-27,74.49,-105.51,,,evening,False,upper
0725-05-28,86.68,-93.32,兑,丁,evening,False,upper
0725-05-29,98.87,-81.13,兑,丁,evening,False,upper
0725-05-30,111.06,-68.94,,,evening,False,upper
0725-05-31,123.25,-56.75,,,evening,False,upper
0725-06-01,135.44,-44.56,,,evening,False,upper
0725-06-02,147.63,-32.37,,,evening,False,upper
0725-06-03,159.82,-20.18,,,evening,False,upper
0725-06-04,172.01,-7.99,乾,甲,both,True,upper
0725-06-05,184.2,4.2,乾,甲,both,True,lower
0725-06-06,196.4,16.4,,,morning,False,lower
0725-06-07,208.59,28.59,,,morning,False,lower
0725-06-08,220.78,40.78,巽,辛,morning,False,lower
0725-06-09,232.97,52.97,巽,辛,morning,False,lower
0725-06-10,245.16,65.16,,,morning,False,lower
0725-06-11,257.35,77.35,艮,丙,morning,False,lower
0725-06-12,269.54,89.54,艮,丙,morning,False,lower
0725-06-13,281.73,101.73,艮,丙,morning,False,lower
0725-06-14,293.92,113.92,,,morning,False,lower
0725-06-15,306.11,126.11,,,morning,False,lower
0725-06-16,318.3,138.3,坤,乙,morning,False,lower
0725-06-17,330.49,150.49,坤,乙,morning,False,lower
0725-06-18,342.68,162.68,坤,乙,morning,False,lower
0725-06-19,354.87,174.87,,,none,True,lower
0725-06-20,7.07,-172.93,,,none,True,upper
0725-06-21,19.26,-160.74,震,庚,evening,False,upper
0725-06-22,31.45,-148.55,震,庚,evening,False,upper
0725-06-23,43.64,-136.36,震,庚,evening,False,upper
0725-06-24,55.83,-124.17,,,evening,False,upper
0725-06-25,68.02,-111.98,,,evening,False,upper
0725-06-26,80.21,-99.79,兑,丁,evening,False,upper
0725-06-27,92.4,-87.6,兑,丁,evening,False,upper
0725-06-28,104.59,-75.41,兑,丁,evening,False,upper
0725-06-29,116.78,-63.22,,,evening,False,upper
0725-06-30,128.97,-51.03,,,evening,False,upper
0725-07-01,141.16,-38.84,,,evening,False,upper
0725-07-02,153.35,-26.65,,,evening,False,upper
0725-07-03,165.55,-14.45,乾,甲,evening,True,upper
0725-07-04,177.74,-2.26,乾,甲,both,True,upper
0725-07-05,189.93,9.93,乾,甲,both,True,lower
0725-07-06,202.12,22.12,,,morning,False,lower
0725-07-07,214.31,34.31,,,morning,False,lower
0725-07-08,226.5,46.5,巽,辛,morning,False,lower
0725-07-09,238.69,58.69,巽,辛,morning,False,lower
0725-07-10,250.88,70.88,,,morning,False,lower
0725-07-11,263.07,83.07,艮,丙,morning,False,lower
0725-07-12,275.26,95.26,艮,丙,morning,False,lower
0725-07-13,287.45,107.45,,,morning,False,lower
0725-07-14,299.64,119.64,,,morning,False,lower
0725-07-15,311.83,131.83,,,morning,False,lower
0725-07-16,324.03,144.03,坤,乙,morning,False,lower
0725-07-17,336.22,156.22,坤,乙,morning,False,lower
0725-07-18,348.41,168.41,,,morning,True,lower
0725-07-19,0.6,-179.4,,,none,True,upper
0725-07-20,12.79,-167.21,,,evening,True,upper
0725-07-21,24.98,-155.02,震,庚,evening,False,upper
0725-07-22,37.17,-142.83,震,庚,evening,False,upper
0725-07-23,49.36,-130.64,,,evening,False,upper
0725-07-24,61.55,-118.45,,,evening,False,upper
0725-07-25,73.74,-106.26,,,evening,False,upper
0725-07-26,85.93,-94.07,兑,丁,evening,False,upper
0725-07-27,98.12,-81.88,兑,丁,evening,False,upper
0725-07-28,110.31,-69.69,,,evening,False,upper
0725-07-29,122.5,-57.5,,,evening,False,upper
0725-07-30,134.7,-45.3,,,evening,False,upper
0725-07-31,146.89,-33.11,,,evening,False,upper
0725-08-01,159.08,-20.92,,,evening,False,upper
0725-08-02,171.27,-8.73,乾,甲,both,True,upper
0725-08-03,183.46,3.46,乾,甲,both,True,lower
0725-08-04,195.65,15.65,,,morning,False,lower
0725-08-05,207.84,27.84,,,morning,False,lower
0725-08-06,220.03,40.03,巽,辛,morning,False,lower
0725-08-07,232.22,52.22,巽,辛,morning,False,lower
0725-08-08,244.41,64.41,巽,辛,morning,False,lower
0725-08-09,256.6,76.6,艮,丙,morning,False,lower
0725-08-10,268.79,88.79,艮,丙,morning,False,lower
0725-08-11,280.98,100.98,艮,丙,morning,False,lower
0725-08-12,293.18,113.18,,,morning,False,lower
0725-08-13,305.37,125.37,,,morning,False,lower
0725-08-14,317.56,137.56,坤,乙,morning,False,lower
0725-08-15,329.75,149.75,坤,乙,morning,False,lower
0725-08-16,341.94,161.94,坤,乙,morning,False,lower
0725-08-17,354.13,174.13,,,none,True,lower
0725-08-18,6.32,-173.68,,,none,True,upper
0725-08-19,18.51,-161.49,震,庚,evening,False,upper
0725-08-20,30.7,-149.3,震,庚,evening,False,upper
0725-08-21,42.89,-137.11,震,庚,evening,False,upper
0725-08-22,55.08,-124.92,,,evening,False,upper
0725-08-23,67.27,-112.73,,,evening,False,upper
0725-08-24,79.46,-100.54,兑,丁,evening,False,upper
0725-08-25,91.66,-88.34,兑,丁,evening,False,upper
0725-08-26,103.85,-76.15,兑,丁,evening,False,upper
0725-08-27,116.04,-63.96,,,evening,False,upper
0725-08-28,128.23,-51.77,,,evening,False,upper
0725-08-29,140.42,-39.58,,,evening,False,upper
0725-08-30,152.61,-27.39,,,evening,False,upper
0725-08-31,164.8,-15.2,,,evening,False,upper
0725-09-01,176.99,-3.01,乾,甲,both,True,upper
0725-09-02,189.18,9.18,乾,甲,both,True,lower
0725-09-03,201.37,21.37,,,morning,False,lower
0725-09-04,213.56,33.56,,,morning,False,lower
0725-09-05,225.75,45.75,巽,辛,morning,False,lower
0725-09-06,237.94,57.94,巽,辛,morning,False,lower
0725-09-07,250.13,70.13,,,morning,False,lower
0725-09-08,262.33,82.33,艮,丙,morning,False,lower
0725-09-09,274.52,94.52,艮,丙,morning,False,lower
0725-09-10,286.71,106.71,,,morning,False,lower
0725-09-11,298.9,118.9,,,morning,False,lower
0725-09-12,311.09,131.09,,,morning,False,lower
0725-09-13,323.28,143.28,坤,乙,morning,False,lower
0725-09-14,335.47,155.47,坤,乙,morning,False,lower
0725-09-15,347.66,167.66,,,morning,True,lower
0725-09-16,359.85,179.85,,,none,True,lower
0725-09-17,12.04,-167.96,,,evening,True,upper
0725-09-18,24.23,-155.77,震,庚,evening,False,upper
0725-09-19,36.42,-143.58,震,庚,evening,False,upper
0725-09-20,48.61,-131.39,,,evening,False,upper
0725-09-21,60.81,-119.19,,,evening,False,upper
0725-09-22,73.0,-107.0,,,evening,False,upper
0725-09-23,85.19,-94.81,兑,丁,evening,False,upper
0725-09-24,97.38,-82.62,兑,丁,evening,False,upper
0725-09-25,109.57,-70.43,,,evening,False,upper
0725-09-26,121.76,-58.24,,,evening,False,upper
0725-09-27,133.95,-46.05,,,evening,False,upper
0725-09-28,146.14,-33.86,,,evening,False,upper
0725-09-29,158.33,-21.67,,,evening,False,upper
0725-09-30,170.52,-9.48,乾,甲,both,True,upper
0725-10-01,182.71,2.71,乾,甲,both,True,lower
0725-10-02,194.9,14.9,乾,甲,morning,True,lower
0725-10-03,207.09,27.09,,,morning,False,lower
0725-10-04,219.29,39.29,巽,辛,morning,False,lower
0725-10-05,231.48,51.48,巽,辛,morning,False,lower
0725-10-06,243.67,63.67,巽,辛,morning,False,lower
0725-10-07,255.86,75.86,艮,丙,morning,False,lower
0725-10-08,268.05,88.05,艮,丙,morning,False,lower
0725-10-09,280.24,100.24,艮,丙,morning,False,lower
0725-10-10,292.43,112.43,,,morning,False,lower
0725-10-11,304.62,124.62,,,morning,False,lower
0725-10-12,316.81,136.81,坤,乙,morning,False,lower
0725-10-13,329.0,149.0,坤,乙,morning,False,lower
0725-10-14,341.19,161.19,坤,乙,morning,False,lower
0725-10-15,353.38,173.38,,,none,True,lower
0725-10-16,5.57,-174.43,,,none,True,upper
0725-10-17,17.76,-162.24,震,庚,evening,False,upper
0725-10-18,29.96,-150.04,震,庚,evening,False,upper
0725-10-19,42.15,-137.85,震,庚,evening,False,upper
0725-10-20,54.34,-125.66,,,evening,False,upper
0725-10-21,66.53,-113.47,,,evening,False,upper
0725-10-22,78.72,-101.28,兑,丁,evening,False,upper
0725-10-23,90.91,-89.09,兑,丁,evening,False,upper
0725-10-24,103.1,-76.9,兑,丁,evening,False,upper
0725-10-25,115.29,-64.71,,,evening,False,upper
0725-10-26,127.48,-52.52,,,evening,False,upper
0725-10-27,139.67,-40.33,,,evening,False,upper
0725-10-28,151.86,-28.14,,,evening,False,upper
0725-10-29,164.05,-15.95,,,evening,False,upper
0725-10-30,176.24,-3.76,乾,甲,both,True,upper
0725-10-31,188.44,8.44,乾,甲,both,True,lower
0725-11-01,200.63,20.63,,,morning,False,lower
0725-11-02,212.82,32.82,,,morning,False,lower
0725-11-03,225.01,45.01,巽,辛,morning,False,lower
0725-11-04,237.2,57.2,巽,辛,morning,False,lower
0725-11-05,249.39,69.39,,,morning,False,lower
0725-11-06,261.58,81.58,艮,丙,morning,False,lower
0725-11-07,273.77,93.77,艮,丙,morning,False,lower
0725-11-08,285.96,105.96,,,morning,False,lower
0725-11-09,298.15,118.15,,,morning,False,lower
0725-11-10,310.34,130.34,,,morning,False,lower
0725-11-11,322.53,142.53,坤,乙,morning,False,lower
0725-11-12,334.72,154.72,坤,乙,morning,False,lower
0725-11-13,346.92,166.92,,,morning,True,lower
0725-11-14,359.11,179.11,,,none,True,lower
0725-11-15,11.3,-168.7,,,evening,True,upper
0725-11-16,23.49,-156.51,震,庚,evening,False,upper
0725-11-17,35.68,-144.32,震,庚,evening,False,upper
0725-11-18,47.87,-132.13,,,evening,False,upper
0725-11-19,60.06,-119.94,,,evening,False,upper
0725-11-20,72.25,-107.75,,,evening,False,upper
0725-11-21,84.44,-95.56,兑,丁,evening,False,upper
0725-11-22,96.63,-83.37,兑,丁,evening,False,upper
0725-11-23,108.82,-71.18,,,evening,False,upper
0725-11-24,121.01,-58.99,,,evening,False,upper
0725-11-25,133.2,-46.8,,,evening,False,upper
0725-11-26,145.4,-34.6,,,evening,False,upper
0725-11-27,157.59,-22.41,,,evening,False,upper
0725-11-28,169.78,-10.22,乾,甲,evening,True,upper
0725-11-29,181.97,1.97,乾,甲,both,True,lower
0725-11-30,194.16,14.16,乾,甲,morning,True,lower
0725-12-01,206.35,26.35,,,morning,False,lower
0725-12-02,218.54,38.54,巽,辛,morning,False,lower
0725-12-03,230.73,50.73,巽,辛,morning,False,lower
0725-12-04,242.92,62.92,巽,辛,morning,False,lower
0725-12-05,255.11,75.11,艮,丙,morning,False,lower
0725-12-06,267.3,87.3,艮,丙,morning,False,lower
0725-12-07,279.49,99.49,艮,丙,morning,False,lower
0725-12-08,291.68,111.68,,,morning,False,lower
0725-12-09,303.87,123.87,,,morning,False,lower
0725-12-10,316.07,136.07,坤,乙,morning,False,lower
0725-12-11,328.26,148.26,坤,乙,morning,False,lower
0725-12-12,340.45,160.45,坤,乙,morning,False,lower
0725-12-13,352.64,172.64,,,none,True,lower
0725-12-14,4.83,-175.17,,,none,True,upper
0725-12-15,17.02,-162.98,震,庚,evening,False,upper
0725-12-16,29.21,-150.79,震,庚,evening,False,upper
0725-12-17,41.4,-138.6,震,庚,evening,False,upper
0725-12-18,53.59,-126.41,,,evening,False,upper
0725-12-19,65.78,-114.22,,,evening,False,upper
0725-12-20,77.97,-102.03,兑,丁,evening,False,upper
0725-12-21,90.16,-89.84,兑,丁,evening,False,upper
0725-12-22,102.35,-77.65,兑,丁,evening,False,upper
0725-12-23,114.55,-65.45,,,evening,False,upper
0725-12-24,126.74,-53.26,,,evening,False,upper
0725-12-25,138.93,-41.07,,,evening,False,upper
0725-12-26,151.12,-28.88,,,evening,False,upper
0725-12-27,163.31,-16.69,,,evening,False,upper
0725-12-28,175.5,-4.5,乾,甲,both,True,upper
0725-12-29,187.69,7.69,乾,甲,both,True,lower
0725-12-30,199.88,19.88,,,morning,False,lower
0725-12-31,212.07,32.07,,,morning,False,lower
0726-01-01,224.26,44.26,巽,辛,morning,False,lower
0726-01-02,236.45,56.45,巽,辛,morning,False,lower
0726-01-03,248.64,68.64,,,morning,False,lower
0726-01-04,260.83,80.83,艮,丙,morning,False,lower
0726-01-05,273.03,93.03,艮,丙,morning,False,lower
0726-01-06,285.22,105.22,,,morning,False,lower
0726-01-07,297.41,117.41,,,morning,False,lower
0726-01-08,309.6,129.6,,,morning,False,lower
0726-01-09,321.79,141.79,坤,乙,morning,False,lower
0726-01-10,333.98,153.98,坤,乙,morning,False,lower
0726-01-11,346.17,166.17,,,morning,True,lower
0726-01-12,358.36,178.36,,,none,True,lower
0726-01-13,10.55,-169.45,,,evening,True,upper
0726-01-14,22.74,-157.26,震,庚,evening,False,upper
0726-01-15,34.93,-145.07,震,庚,evening,False,upper
0726-01-16,47.12,-132.88,,,evening,False,upper
0726-01-17,59.31,-120.69,,,evening,False,upper
0726-01-18,71.5,-108.5,,,evening,False,upper
